,company,company_location,review_date,country_of_bean_origin,specific_bean_or_bar_origin,cocoa_percent,ingredients,most_memorable_characteristics,rating,Rating Category,cocoa_percent_classification
2354,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",0.7,"3- B,S,C","molasses, fruit, floral",3.25,Recommended,Bittersweet and Dark
2355,Tejas,U.S.A.,2012,Bolivia,San Jose,0.7,"3- B,S,C","candy,peanut butter,caramel",2.75,Disapointing,Bittersweet and Dark
2356,Tejas,U.S.A.,2012,Madagascar,Capistrano*,0.7,"3- B,S,C","sticky, caramel",3.0,Recommended,Bittersweet and Dark
2357,Tejas,U.S.A.,2012,Mexico,Espada,0.7,"3- B,S,C","molasses, caramel",3.25,Recommended,Bittersweet and Dark
2358,Tejas,U.S.A.,2012,Brazil,Espada,0.7,"3- B,S,C","flat, cardboard, metallic",2.75,Disapointing,Bittersweet and Dark
2359,Tejas,U.S.A.,2012,Venezuela,Concepcion*,0.8,"4- B,S,C,V","earthy, savory, hammy",3.0,Recommended,Bittersweet and Dark
2360,Tejas,U.S.A.,2012,Bolivia,San Jose,0.67,"3- B,S,C","green apple, sweet",3.25,Recommended,Semi-sweet and Dark
2361,Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",0.7,"3- B,S,C","honey, pepper, charcoal",3.5,Highly Recommended,Bittersweet and Dark
2362,Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",0.77,"2- B,S","intense, mild coffee and rum",3.25,Recommended,Bittersweet and Dark
2363,Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",0.67,"2- B,S","sweet, rich, tannic, fruity",3.75,Highly Recommended,Semi-sweet and Dark
2364,Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",0.73,"2- B,S","creamy, almond, butter",3.75,Highly Recommended,Bittersweet and Dark
2365,Terroir,U.S.A.,2015,Peru,Peru,0.7,"2- B,S","spicy, black pepper, intense",2.75,Disapointing,Bittersweet and Dark
2366,Terroir,U.S.A.,2015,Belize,Belize,0.7,"2- B,S","nutty, raspberry, metallic",3.75,Highly Recommended,Bittersweet and Dark
2367,Terroir,U.S.A.,2015,Madagascar,Madagascar,0.7,"2- B,S","bright fruit, mild sour",3.75,Highly Recommended,Bittersweet and Dark
2368,Terroir,U.S.A.,2015,Ecuador,Ecuador,0.7,"2- B,S","floral, earthy, bourbon",3.25,Recommended,Bittersweet and Dark
2369,Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,0.7,"3- B,S,C","spicy, black pepper, bold",3.5,Highly Recommended,Bittersweet and Dark
2370,Terroir,U.S.A.,2015,Guatemala,Guatemala,0.7,"3- B,S,C","walnuts, cocoa, easy melt",3.75,Highly Recommended,Bittersweet and Dark
2371,Terroir,U.S.A.,2019,Belize,Maya Mountain,0.77,"3- B,S,C","berries, licorice, cocoa,bitter",3.0,Recommended,Bittersweet and Dark
2372,Terroir,U.S.A.,2019,Bolivia,Alto Beni,0.77,"3- B,S,C","muted, roasted banana",3.25,Recommended,Bittersweet and Dark
2373,Terroir,U.S.A.,2019,Haiti,Haiti,0.72,"3- B,S,C","harsh, tobacco",2.75,Disapointing,Bittersweet and Dark
2374,The Barn,Sweden,2015,Peru,Peru,0.7,"3- B,S,C","sandy, sweet, raisins",3.0,Recommended,Bittersweet and Dark
2375,Theo,U.S.A.,2007,Madagascar,Madagascar,0.65,"3- B,S,C","sandy, sweet, blueberry",3.5,Highly Recommended,Semi-sweet and Dark
2376,Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,0.75,"4- B,S,C,V","dry, gritty, hint of fruit, sour",2.5,Disapointing,Bittersweet and Dark
2377,Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",0.84,"4- B,S,C,V","dry, slightly tart, bitter",3.0,Recommended,Bittersweet and Dark
2378,Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",0.91,"2- B,S","dry, very bland, mild bitter",2.0,Disapointing,Very Bitter and Extra Dark
2379,Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",0.75,"3- B,S,C","sandy, sweet, fruity",3.0,Recommended,Bittersweet and Dark
2380,Theo,U.S.A.,2012,Congo,Congo w/ nibs,0.65,"4- B,S,C,V","sweet, vanilla, cocoa",3.25,Recommended,Semi-sweet and Dark
2381,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",0.7,"2- B,S","peanut butter, sour milk",3.25,Recommended,Bittersweet and Dark
2382,Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",0.7,"2- B,S","pure, bold, floral",3.5,Highly Recommended,Bittersweet and Dark
2383,Tibito,Colombia,2018,Colombia,"Meta, lot 052",0.7,"3- B,S,L","floral, vegetal",3.0,Recommended,Bittersweet and Dark
2384,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",0.7,"3- B,S,L","spicy, marshmallow",3.25,Recommended,Bittersweet and Dark
2385,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",0.72,"3- B,S,C","bright fruit, cashew",3.75,Highly Recommended,Bittersweet and Dark
2386,Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,0.71,"2- B,S","bland, mild honey, sour",2.75,Disapointing,Bittersweet and Dark
2387,To'ak,Ecuador,2020,Ecuador,"Galapagos, Santa Cruz Island, 2018 h.",0.75,"3- B,S,C","strong floral, oily, bold, grassy",3.25,Recommended,Bittersweet and Dark
2388,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,0.81,"2- B,S","waxy, mild fruit, floral",3.25,Recommended,Bittersweet and Dark
2389,Tobago Estate (Pralus),France,2012,Tobago,"Roxborough, Tobago",0.7,,"smooth, wild berries",4.0,Outstanding,Bittersweet and Dark
2390,Tocoti,U.S.A.,2011,Venezuela,Venezuela,0.72,"3- B,S,C","peanut butter, soapy",2.75,Disapointing,Bittersweet and Dark
2391,Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,0.74,"3- B,S,C","pronounced fruit, sour",3.0,Recommended,Bittersweet and Dark
2392,Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",0.77,"3- B,S,C","sandy, sweet",3.0,Recommended,Bittersweet and Dark
2393,Tosier,U.K.,2018,Bolivia,"Alto Beni, 2016",0.7,"3- B,S,C","spicy, cocoa, sweet",3.0,Recommended,Bittersweet and Dark
2394,Tosier,U.K.,2018,Belize,Maya Mtn.,0.7,"3- B,S,C","honey, caramel",3.5,Highly Recommended,Bittersweet and Dark
2395,Tosier,U.K.,2018,Haiti,Acul du Nard,0.7,"3- B,S,C","metallic, astringent",2.75,Disapointing,Bittersweet and Dark
2396,Tosier,U.K.,2019,Colombia,Tumaco,0.7,"3- B,S,C","dull, chewy, sweet",2.75,Disapointing,Bittersweet and Dark
2397,Tree to Bar,South Korea,2019,Ecuador,Ecuador,0.7,"2- B,S","nutty, floral",3.5,Highly Recommended,Bittersweet and Dark
2398,Treehouse,U.S.A.,2014,Dominican Republic,Conacado,0.72,"2- B,S","baked, roasty, coffee",3.0,Recommended,Bittersweet and Dark
2399,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,0.7,"3- B,S*,C","heavy roast, black licorice",3.25,Recommended,Bittersweet and Dark
2400,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",0.7,"3- B,S*,C","sandy, strawberry, coconut",2.75,Disapointing,Bittersweet and Dark
2401,Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,0.7,"2- B,S","high acidity, toffee, spicy",3.25,Recommended,Bittersweet and Dark
2402,Triangle Roasters,U.S.A.,2020,Haiti,Pisa,0.7,"2- B,S","dominating roast, deep cocoa",3.25,Recommended,Bittersweet and Dark
2403,Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,0.7,"2- B,S","bright fruit, heavy roast, smooth",3.75,Highly Recommended,Bittersweet and Dark
2404,Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,0.7,"2- B,S","sticky, butterscotch, sl. Hammy",3.25,Recommended,Bittersweet and Dark
2405,Tribar,Peru,2018,Peru,Ucayali,0.73,"3- B,S,C","powdery, complex, rubber",3.0,Recommended,Bittersweet and Dark
2406,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",0.7,"3- B,S,C","sweet, pungent grape, acidic",3.5,Highly Recommended,Bittersweet and Dark
2407,Tribe,Canada,2020,Peru,Ucayali,0.7,"2- B,S","very sandy, spicey, sweet",3.0,Recommended,Bittersweet and Dark
2408,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",0.7,"2- B,S","tart, sweet, sour, savory",2.75,Disapointing,Bittersweet and Dark
2409,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",0.7,"2- B,S","woody, sweet, unrefined",2.75,Disapointing,Bittersweet and Dark
2410,Tsara (Cinagra),Madagascar,2011,Madagascar,"Ambanja, Tsara Valley",0.72,,"cocoa, mild fruit",3.5,Highly Recommended,Bittersweet and Dark
2411,twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,0.73,"2- B,S","roasty, woody, rubber off",2.75,Disapointing,Bittersweet and Dark
2412,twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",0.68,"2- B,S","roasty, sligt burnt, red fruit",3.25,Recommended,Semi-sweet and Dark
2413,twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",0.75,"2- B,S","roasty, bitter, caramel, dairy",2.5,Disapointing,Bittersweet and Dark
2414,twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",0.75,"2- B,S","intense, red berry",3.5,Highly Recommended,Bittersweet and Dark
2415,twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,0.75,"2- B,S","spicy, sour, off note",2.75,Disapointing,Bittersweet and Dark
2416,twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",0.75,"2- B,S","intense, floral",3.5,Highly Recommended,Bittersweet and Dark
2417,twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,0.75,"2- B,S","dry, floral, woody",3.25,Recommended,Bittersweet and Dark
2418,Two Ravens,U.S.A.,2016,Peru,Peru,0.6,"3- B,S,C","coarse, sweet, lemon",3.0,Recommended,Semi-sweet and Dark
2419,Un Dimanche A Paris,France,2011,Dominican Republic,Dominican Republic,0.63,,spicy and rich,3.75,Highly Recommended,Semi-sweet and Dark
2420,Uncouth,Canada,2017,Dominican Republic,Dominican Republic,0.75,"2- B,S","dry, coarse, hay, off",2.75,Disapointing,Bittersweet and Dark
2421,Uncouth,Canada,2017,Tanzania,Tanzania,0.75,"2- B,S","dry, coarse, sweet, earthy",3.0,Recommended,Bittersweet and Dark
2422,Uncouth,Canada,2017,Guatemala,Guatemala,0.75,"2- B,S","dry, coarse, sour",3.25,Recommended,Bittersweet and Dark
2423,Undone,U.S.A.,2014,Nicaragua,Matagalpa,0.74,"2- B,S","creamy, woody,green, rubber",2.75,Disapointing,Bittersweet and Dark
2424,Undone,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Nourish",0.7,"2- B,S","tart, tangy, mild cocoa",3.0,Recommended,Bittersweet and Dark
2425,Upchurch,U.S.A.,2016,Madagascar,"Madagascar, Sassy Bar",0.72,"2- B,S","sweet, acidic, tart",3.0,Recommended,Bittersweet and Dark
2426,Upchurch,U.S.A.,2016,Tanzania,"Tanzania, Party Bar",0.72,"2- B,S","sandy, sweet, peach",3.25,Recommended,Bittersweet and Dark
2427,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",0.65,"4- B,S,C,V","intense, nutty, mild rubber",3.25,Recommended,Semi-sweet and Dark
2428,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",0.7,"3- B,S,C","spice, melon, nutty",3.75,Highly Recommended,Bittersweet and Dark
2429,Utopick,Spain,2018,Nicaragua,Nugo,0.7,"3- B,S,C",roasty cocoa,3.75,Highly Recommended,Bittersweet and Dark
2430,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",0.74,"3- B,S,C","roasted strawberry, bold",3.5,Highly Recommended,Bittersweet and Dark
2431,Valrhona,France,2006,Blend,"Carribean, Caraibe",0.66,"5- B,S,C,V,L","slight bitter, woody",3.0,Recommended,Semi-sweet and Dark
2432,Valrhona,France,2006,Blend,"Guanaja, South America",0.7,"5- B,S,C,V,L","subtle, smooth, earthy, long",3.75,Highly Recommended,Bittersweet and Dark
2433,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,0.64,"5- B,S,C,V,L","nutty, vegetal, sweet",2.5,Disapointing,Semi-sweet and Dark
2434,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",0.64,"5- B,S,C,V,L","modest, creamy, cocoa",3.0,Recommended,Semi-sweet and Dark
2435,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",0.64,"5- B,S,C,V,L","red berry, rich cocoa",3.5,Highly Recommended,Semi-sweet and Dark
2436,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",0.72,"5- B,S,C,V,L","creamy, rich, licorice",3.0,Recommended,Bittersweet and Dark
2437,Valrhona,France,2007,Venezuela,Chuao 2002 P.,0.65,"5- B,S,C,V,L","sandy, vegetal, cocoa",3.75,Highly Recommended,Semi-sweet and Dark
2438,Valrhona,France,2007,Madagascar,Manjari,0.64,"5- B,S,C,V,L","creamy, blueberry, raspberry",4.0,Outstanding,Semi-sweet and Dark
2439,Valrhona,France,2007,Blend,Le Noir Extra Amer,0.85,"5- B,S,C,V,L","creamy, fatty, very bitter",1.5,Unpleasant,Bittersweet and Dark
2440,Valrhona,France,2007,Blend,"Abinao, West Africa",0.85,"5- B,S,C,V,L","berries, tart, bitter",2.5,Disapointing,Bittersweet and Dark
2441,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",0.71,"5- B,S,C,V,L",nutty and bitter dominate,2.75,Disapointing,Bittersweet and Dark
2442,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",0.64,"5- B,S,C,V,L","creamy, cherry",3.25,Recommended,Semi-sweet and Dark
2443,Valrhona,France,2009,Dominican Republic,Tainori,0.64,"5- B,S,C,V,L","cocoa dominates, woodsy",3.75,Highly Recommended,Semi-sweet and Dark
2444,Valrhona,France,2009,Ecuador,Alpaco,0.66,"5- B,S,C,V,L","rich cocoa, hot spice",3.75,Highly Recommended,Semi-sweet and Dark
2445,Valrhona,France,2009,Ghana,Nyangbo,0.68,"5- B,S,C,V,L","creamy, cocoa, bread",3.5,Highly Recommended,Semi-sweet and Dark
2446,Valrhona,France,2011,Blend,Caraque,0.56,"5- B,S,C,V,L","intense sweet, nut, orange",3.25,Recommended,Sweet and Mild
2447,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",0.64,"5- B,S,C,V,L","creamy, honey,peanut butter",4.0,Outstanding,Semi-sweet and Dark
2448,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",0.69,"5- B,S,C,V,L","green,unripened fruit,banana",4.0,Outstanding,Semi-sweet and Dark
2449,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",0.7,"5- B,S,C,V,L","yogurt, lemon, licorice",3.5,Highly Recommended,Bittersweet and Dark
2450,Valrhona,France,2013,Dominican Republic,"Loma Sotavento, 2013",0.64,"5- B,S,C,V,L","complex, herbs, fruit, dairy",3.5,Highly Recommended,Semi-sweet and Dark
2451,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",0.63,"5- B,S,C,V,L","intense, dark berry, grapes",4.0,Outstanding,Semi-sweet and Dark
2452,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",0.6,"3- B,S,C","intense, rich, sweet",3.25,Recommended,Semi-sweet and Dark
2453,Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Manhattan,0.72,,"sour vanila, heavy roast",2.5,Disapointing,Bittersweet and Dark
2454,Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Napa,0.65,,"oily, caramel ""rolo"", sweet",2.75,Disapointing,Semi-sweet and Dark
2455,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.72,"3- B,S,C","fatty, bland, very astringent",2.75,Disapointing,Bittersweet and Dark
2456,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.76,"4- B,S,C,V","fatty, sour, spoiled",2.75,Disapointing,Bittersweet and Dark
2457,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.8,"4- B,S,C,V","fatty, bitter, sour",2.75,Disapointing,Bittersweet and Dark
2458,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.7,,"oily, fatty, citrus",3.0,Recommended,Bittersweet and Dark
2459,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar w/ nibs,0.68,,"oily, nutty, fatty",3.0,Recommended,Semi-sweet and Dark
2460,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.64,,"sandy, mild citrus, sweet",3.25,Recommended,Semi-sweet and Dark
2461,Vesta,U.S.A.,2022,Guatemala,Guatemala,0.78,"3- B,S*,C","rich cocoa, fruit, bitter, molasses",3.5,Highly Recommended,Bittersweet and Dark
2462,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos,0.7,"2- B,S","peanut butter, coffee, mint",3.25,Recommended,Bittersweet and Dark
2463,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos + nibs,0.7,"2- B,S","complex, nibs too soft",3.25,Recommended,Bittersweet and Dark
2464,Vicuna,U.S.A.,2018,Bolivia,Palos Blancos,0.7,"2- B,S","smokey, earthy, nutty",2.75,Disapointing,Bittersweet and Dark
2465,Vicuna,U.S.A.,2018,Guatemala,Alta Verapaz,0.7,"2- B,S","earthy, sour, intense",3.0,Recommended,Bittersweet and Dark
2466,Vicuna,U.S.A.,2018,Dominican Republic,San Francisco de Macoris,0.7,"2- B,S","dark berry, roasty",3.25,Recommended,Bittersweet and Dark
2467,Videri,U.S.A.,2012,Blend,"Classic, Central and S. America",0.7,"3- B,S,C","sweet, fruity, heavy roast",3.25,Recommended,Bittersweet and Dark
2468,Videri,U.S.A.,2013,Blend,"Dark, Central and S. America",0.9,"3- B,S,C","mellow fruit, tart, mild bitter",3.75,Highly Recommended,Very Bitter and Extra Dark
2469,Videri,U.S.A.,2014,Dominican Republic,Dominican Republic,0.9,"3- B,S,C","intense, cocoa, spicy, fruit",3.25,Recommended,Very Bitter and Extra Dark
2470,Videri,U.S.A.,2014,Trinidad,Trinidad,0.75,"3- B,S,C","spicy, roasty, acidic, dairy",3.5,Highly Recommended,Bittersweet and Dark
2471,Videri,U.S.A.,2014,Ecuador,Mindo,0.75,"3- B,S,C","spicy, nutmeg, brownie",3.5,Highly Recommended,Bittersweet and Dark
2472,Videri,U.S.A.,2021,Guatemala,Chimelb,0.75,"2- B,S","earthy, harsh, acidic",2.75,Disapointing,Bittersweet and Dark
2473,Videri,U.S.A.,2021,Dominican Republic,Zorzal,0.75,"2- B,S","roasty, berry notes",3.0,Recommended,Bittersweet and Dark
2474,Videri,U.S.A.,2021,Blend,"Classic Dark, Ecuador-Guatemala-Dom. Rep.",0.7,"3- B,S,C","nutty, grassy, cocoa",3.5,Highly Recommended,Bittersweet and Dark
2475,Videri,U.S.A.,2021,Ecuador,Costas Esmeraldas,0.75,"2- B,S",floral & fruit,3.5,Highly Recommended,Bittersweet and Dark
2476,Vietcacao (A. Morin),France,2012,Vietnam,"Ben Tre, Mekong Delta, MoCay",0.7,"4- B,S,C,L","spicy, dairy",3.5,Highly Recommended,Bittersweet and Dark
2477,Vintage Plantations,U.S.A.,2014,Peru,San Martin,0.75,"3- B,S,C","sandy, sweet, nutty",3.0,Recommended,Bittersweet and Dark
2478,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",1.0,,"bland, mild fruit, strong bitter",2.0,Disapointing,Unsweetened
2479,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",0.9,,"some fruit, strong bitter",2.0,Disapointing,Very Bitter and Extra Dark
2480,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2004/2007",0.75,,"cocoa,earthy,very astringent",3.0,Recommended,Bittersweet and Dark
2481,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2007",0.65,"3- B,S,C","sticky, cocoa, earthy",3.0,Recommended,Semi-sweet and Dark
2482,Violet Sky,U.S.A.,2015,Madagascar,Sambirano Valley,0.77,"2- B,S","intense, tart, sour, raisin",2.75,Disapointing,Bittersweet and Dark
2483,Violet Sky,U.S.A.,2015,Belize,Moho River Valley,0.77,"2- B,S","mild metallic, brownie, earth",3.0,Recommended,Bittersweet and Dark
2484,Violet Sky,U.S.A.,2015,Venezuela,Cuyagua,0.77,"2- B,S","intense, mild bitter, roasty",3.0,Recommended,Bittersweet and Dark
2485,Violet Sky,U.S.A.,2015,Peru,Peru,0.77,"2- B,S","chalky, peach, bland",3.25,Recommended,Bittersweet and Dark
2486,Violet Sky,U.S.A.,2015,Guatemala,Cahabon,0.77,"2- B,S","creamy, cocoa, pungent",2.75,Disapointing,Bittersweet and Dark
2487,Vivra,U.S.A.,2016,Peru,Peru,0.7,"5- B,S,C,V,L","pungent, metallic",2.5,Disapointing,Bittersweet and Dark
2488,Vivra,U.S.A.,2016,Venezuela,Ocumare,0.7,"5- B,S,C,V,L","nutty, off notes",2.5,Disapointing,Bittersweet and Dark
2489,Vivra,U.S.A.,2016,Dominican Republic,Dominican Republic,0.7,"5- B,S,C,V,L","sweet, simple, cocoa",3.0,Recommended,Bittersweet and Dark
2490,Vivra,U.S.A.,2018,Bolivia,Alto Beni,0.7,"5- B,S,C,V,L","earthy, vanilla",2.5,Disapointing,Bittersweet and Dark
2491,Vivra,U.S.A.,2018,Haiti,"Pisa, Adul de Nord",0.7,"5- B,S,C,V,L","vanilla, late cocoa notes",2.5,Disapointing,Bittersweet and Dark
2492,Wellington Chocolate Factory,New Zealand,2016,Dominican Republic,Conacado,0.7,"2- B,S*","dry, rich, roasty",3.5,Highly Recommended,Bittersweet and Dark
2493,Wellington Chocolate Factory,New Zealand,2016,Peru,"Piura Blanco, Norandino",0.7,"2- B,S*","grapes, pungent",3.5,Highly Recommended,Bittersweet and Dark
2494,Wellington Chocolate Factory,New Zealand,2017,Samoa,Samoa,0.77,"2- B,S","earthy, roasty",3.0,Recommended,Bittersweet and Dark
2495,White Label aka Mutari,U.S.A.,2018,Tanzania,Kokoa Kamili,0.68,"3- B,S,C","nuts, fruit, poor aftertaste",3.0,Recommended,Semi-sweet and Dark
2496,White Label aka Mutari,U.S.A.,2018,Bolivia,Alto Beni,0.72,"3- B,S,C","creamy, fruit, poor aftertaste",3.0,Recommended,Bittersweet and Dark
2497,White Label aka Mutari,U.S.A.,2021,Honduras,"La Masica, 2015 harvest, b. LH74HORZConcheV2",0.74,"2- B,S","brownie, nutty, roasty",3.75,Highly Recommended,Bittersweet and Dark
2498,White Label aka Mutari,U.S.A.,2021,Trinidad,"Garcia Estate, 2019 harvest, b. GT722162021820",0.72,"3- B,S,C","complex, mild tobacco, nut, fruit",3.75,Highly Recommended,Bittersweet and Dark
2499,White Label aka Mutari,U.S.A.,2021,Philippines,"Kablon Farms, b. KP7417211821",0.74,"3- B,S,C","nutty, roasted cherry, coffee",3.5,Highly Recommended,Bittersweet and Dark
2500,White Label aka Mutari,U.S.A.,2021,Uganda,"Semuliki, 2017-18 h., batch SU72conche22212621",0.72,"3- B,S,C","nutty, cocoa, yogurt",3.5,Highly Recommended,Bittersweet and Dark
2501,White Label aka Mutari,U.S.A.,2022,Ecuador,"Costa Esmeraldas, CEconche77121620121820",0.77,"3- B,S,C","complex, hazelnut, dairy, fruit",4.0,Outstanding,Bittersweet and Dark
2502,White Label aka Mutari,U.S.A.,2022,Jamaica,"Bachelor's Hall, BHJ72030521040321",0.72,"3- B,S,C","smooth, toffee, nutty, cocoa",3.75,Highly Recommended,Bittersweet and Dark
2503,White Label aka Mutari,U.S.A.,2022,India,"Kerala, K172Testbatch1",0.72,"3- B,S,C","creamy, balanced, cocoa, fruity",3.75,Highly Recommended,Bittersweet and Dark
2504,White Label aka Mutari,U.S.A.,2022,Colombia,"Chaparral, batch 12022",0.72,"3- B,S,C","hint of caramel, alcohol, vegetal",3.5,Highly Recommended,Bittersweet and Dark
2505,Whittakers,New Zealand,2011,Ghana,Ghana,0.72,,"sticky, dry, vanilla dominates",2.5,Disapointing,Bittersweet and Dark
2506,Wilkie's Organic,Ireland,2013,Peru,Amazonas,0.75,"3- B,S,C","light color, grit, metallic",2.5,Disapointing,Bittersweet and Dark
2507,Wilkie's Organic,Ireland,2013,Peru,Amazonas,0.89,"3- B,S,C","slow develop, bitter, metallic",2.75,Disapointing,Very Bitter and Extra Dark
